order_id,customer_id,seller_id,order_date,order_value,quantity,product_category,discount_pct,payment_method,customer_state,delivery_zone,customer_order_count,customer_previous_rto_count,customer_previous_cancel_count,previous_successful_orders,customer_previous_rto_rate,days_since_last_order,seller_previous_orders,seller_previous_rto_count,seller_previous_rto_rate,orders_last_24h,orders_last_7d,device_order_count_7d,multiple_accounts_device,address_order_count,distance_seller_customer_km,estimated_delivery_days,is_weekend,is_holiday,seller_rating,customer_account_age_days,cod_amount,address_change_count_30d,failed_delivery_attempts_previous,night_order,rto
ORD001212,14821,1720,2024-02-20 11:00:00,897.52,1,Footwear,24.4,Credit Card,West Bengal,Semi-Urban,11,4,0,7,0.3636,0.2,745,74,0.0993,2,10,6,0,2,116.8,5,0,0,3.83,1834,0.0,0,0,0,0
ORD001213,10525,1354,2024-02-20 12:00:00,2382.68,1,Home,13.4,UPI,Bihar,Rural,9,0,0,9,0.0,17.5,760,90,0.1184,3,4,2,0,4,279.1,3,0,0,4.42,570,0.0,0,0,0,1
ORD001214,14569,1484,2024-02-20 13:00:00,3533.29,1,Footwear,40.6,UPI,West Bengal,Urban,13,0,1,12,0.0,2.1,749,17,0.0227,1,8,4,0,3,115.6,1,0,0,3.94,576,0.0,0,0,0,0
ORD001215,14123,1210,2024-02-20 14:00:00,519.34,3,Home,2.3,UPI,Maharashtra,Urban,13,0,2,11,0.0,6.3,729,17,0.0233,2,5,2,0,2,128.1,4,0,0,4.62,1265,0.0,0,0,0,0
ORD001216,12125,1703,2024-02-20 15:00:00,1500.43,1,Fashion,5.1,UPI,Karnataka,Urban,8,0,3,5,0.0,13.1,762,86,0.1129,2,8,2,0,3,76.9,4,0,0,3.9,1628,0.0,0,0,0,0
ORD001217,13287,1043,2024-02-20 16:00:00,7001.88,2,Fashion,19.0,UPI,Delhi,Semi-Urban,10,1,0,9,0.1,17.8,772,59,0.0764,1,5,3,0,2,213.7,1,0,0,4.4,397,0.0,0,0,0,0
ORD001218,17553,1540,2024-02-20 17:00:00,1297.41,3,Footwear,20.9,COD,Bihar,Urban,12,0,0,12,0.0,34.4,752,124,0.1649,0,4,5,0,2,118.3,2,0,0,4.85,1938,1297.41,1,2,0,0
ORD001219,10364,1570,2024-02-20 18:00:00,1175.28,1,Footwear,19.1,Debit Card,West Bengal,Urban,15,0,1,14,0.0,5.9,749,74,0.0988,2,6,4,0,2,263.4,4,0,0,3.26,1240,0.0,0,0,0,0
ORD001220,16809,1582,2024-02-20 19:00:00,1060.57,1,Footwear,17.3,UPI,Maharashtra,Urban,7,0,0,7,0.0,16.7,733,27,0.0368,0,2,4,0,1,92.5,3,0,0,4.06,673,0.0,0,0,0,0
ORD001221,14621,1091,2024-02-20 20:00:00,1471.6,1,Fashion,8.9,UPI,West Bengal,Semi-Urban,6,1,0,5,0.1667,28.4,769,40,0.052,2,5,5,0,1,268.3,1,0,0,3.9,922,0.0,1,0,0,0
ORD001222,16842,1264,2024-02-20 21:00:00,1724.93,2,Beauty,9.3,COD,Maharashtra,Urban,6,3,0,3,0.5,23.8,776,93,0.1198,2,7,2,0,2,56.2,3,0,0,4.79,57,1724.93,0,0,0,0
ORD001223,15431,1219,2024-02-20 22:00:00,519.64,1,Fashion,4.2,COD,Delhi,Semi-Urban,16,2,2,12,0.125,4.4,760,152,0.2,1,6,1,0,4,161.1,7,0,0,3.67,1219,519.64,0,0,1,1
ORD001224,14978,1441,2024-02-20 23:00:00,1079.35,1,Footwear,32.5,Debit Card,Karnataka,Semi-Urban,8,0,0,8,0.0,44.0,725,72,0.0993,3,8,1,0,2,104.7,4,0,0,3.82,1978,0.0,1,1,1,0
ORD001225,15126,1400,2024-02-21 00:00:00,280.98,2,Beauty,16.9,Wallet,Karnataka,Urban,6,1,0,5,0.1667,0.5,790,133,0.1684,1,6,5,0,3,42.2,4,0,0,4.51,309,0.0,0,0,1,0
ORD001226,15122,1399,2024-02-21 01:00:00,967.2,1,Beauty,25.7,Credit Card,Maharashtra,Urban,6,4,1,1,0.6667,14.4,704,95,0.1349,2,11,4,0,5,368.4,5,0,0,3.96,1052,0.0,2,1,1,1
ORD001227,11646,1726,2024-02-21 02:00:00,638.03,1,Electronics,11.0,Debit Card,West Bengal,Rural,8,0,1,7,0.0,8.8,783,85,0.1086,1,7,4,0,1,45.6,3,0,0,3.81,1945,0.0,0,0,1,0
ORD001228,10918,1788,2024-02-21 03:00:00,1344.14,1,Home,22.2,COD,Karnataka,Urban,9,0,0,9,0.0,2.6,784,146,0.1862,2,11,4,0,2,8.7,2,0,0,4.66,498,1344.14,0,0,1,0
ORD001229,12797,1575,2024-02-21 04:00:00,405.93,1,Footwear,19.4,COD,West Bengal,Semi-Urban,7,2,1,4,0.2857,35.7,762,30,0.0394,2,7,1,0,2,157.7,2,0,0,4.2,1461,405.93,0,0,1,0
ORD001230,16506,1489,2024-02-21 05:00:00,806.42,1,Home,37.9,Credit Card,Bihar,Semi-Urban,6,0,0,6,0.0,50.7,779,48,0.0616,0,5,2,0,3,3.9,7,0,0,4.08,364,0.0,0,0,1,0
ORD001231,15870,1484,2024-02-21 06:00:00,1958.49,1,Electronics,6.9,COD,West Bengal,Semi-Urban,8,1,0,7,0.125,19.1,707,78,0.1103,3,6,1,0,2,69.7,2,0,0,3.8,501,1958.49,0,1,0,0
ORD001232,11531,1756,2024-02-21 07:00:00,730.84,3,Home,3.6,COD,Bihar,Semi-Urban,12,2,0,10,0.1667,21.0,738,17,0.023,2,6,2,0,2,240.1,3,0,0,3.82,271,730.84,1,0,0,1
ORD001233,13345,1469,2024-02-21 08:00:00,349.69,1,Footwear,14.9,Credit Card,Bihar,Urban,7,0,0,7,0.0,20.4,759,99,0.1304,3,8,3,0,3,114.7,3,0,0,4.67,566,0.0,1,0,0,0
ORD001234,17673,1573,2024-02-21 09:00:00,1279.88,3,Electronics,10.8,UPI,Karnataka,Semi-Urban,10,2,1,7,0.2,11.0,737,97,0.1316,6,10,1,0,4,94.7,4,0,0,4.38,983,0.0,1,0,0,0
ORD001235,16949,1681,2024-02-21 10:00:00,771.3,2,Home,24.9,COD,Bihar,Urban,11,1,0,10,0.0909,18.4,777,4,0.0051,0,2,5,0,3,108.2,1,0,0,4.35,1990,771.3,0,0,0,0
ORD001236,16882,1444,2024-02-21 11:00:00,980.9,1,Fashion,20.0,UPI,West Bengal,Semi-Urban,5,0,1,4,0.0,20.1,785,55,0.0701,3,6,4,0,4,203.5,4,0,0,3.75,350,0.0,0,0,0,0
ORD001237,11906,1268,2024-02-21 12:00:00,707.74,2,Beauty,27.0,Credit Card,Delhi,Urban,10,0,1,9,0.0,152.4,772,146,0.1891,0,10,3,1,4,158.3,1,0,0,4.3,1761,0.0,0,0,0,0
ORD001238,13086,1266,2024-02-21 13:00:00,3585.45,1,Electronics,6.8,UPI,West Bengal,Rural,8,0,1,7,0.0,10.2,710,92,0.1296,1,4,2,0,4,82.1,2,0,0,4.11,21,0.0,1,0,0,0
ORD001239,15311,1053,2024-02-21 14:00:00,430.59,4,Fashion,11.1,UPI,Maharashtra,Rural,8,2,0,6,0.25,38.3,735,89,0.1211,3,6,5,0,2,384.5,4,0,0,4.17,1693,0.0,0,0,0,0
ORD001240,15750,1527,2024-02-21 15:00:00,6003.5,3,Footwear,1.9,Wallet,Maharashtra,Semi-Urban,11,3,1,7,0.2727,8.1,785,105,0.1338,2,7,2,0,2,178.6,2,0,0,3.95,679,0.0,0,1,0,0
ORD001241,14580,1519,2024-02-21 16:00:00,867.5,1,Beauty,12.1,UPI,West Bengal,Urban,14,2,0,12,0.1429,8.9,708,200,0.2825,2,3,2,0,4,161.4,3,0,0,4.66,917,0.0,0,0,0,0
ORD001242,12075,1615,2024-02-21 17:00:00,1224.23,1,Electronics,19.4,COD,Maharashtra,Urban,7,0,0,7,0.0,1.0,735,59,0.0803,2,6,3,0,3,118.6,5,0,0,4.27,1912,1224.23,1,0,0,0
ORD001243,10713,1058,2024-02-21 18:00:00,776.75,1,Beauty,3.6,COD,Delhi,Urban,12,1,1,10,0.0833,4.0,756,41,0.0542,1,8,4,0,2,56.6,3,0,0,4.8,1966,776.75,0,0,0,0
ORD001244,11062,1039,2024-02-21 19:00:00,757.5,1,Electronics,17.4,COD,Maharashtra,Semi-Urban,9,1,1,7,0.1111,13.0,741,91,0.1228,2,6,4,0,3,51.3,3,0,0,3.92,1035,757.5,0,0,0,0
ORD001245,11976,1236,2024-02-21 20:00:00,684.78,1,Electronics,18.1,COD,Karnataka,Semi-Urban,13,2,0,11,0.1538,41.5,752,65,0.0864,0,1,3,0,5,471.8,4,0,0,3.98,632,684.78,0,0,0,1
ORD001246,11296,1385,2024-02-21 21:00:00,1573.02,1,Home,7.3,COD,Delhi,Urban,7,2,1,4,0.2857,19.0,748,39,0.0521,1,4,2,0,3,229.4,3,0,0,4.08,1283,1573.02,0,0,0,0
ORD001247,15350,1605,2024-02-21 22:00:00,470.37,2,Beauty,6.4,COD,Karnataka,Semi-Urban,11,1,3,7,0.0909,14.5,773,170,0.2199,3,5,3,1,4,356.7,4,0,0,4.56,477,470.37,0,0,1,0
ORD001248,16229,1733,2024-02-21 23:00:00,1364.39,1,Beauty,18.1,COD,Karnataka,Urban,12,4,1,7,0.3333,45.4,839,73,0.087,3,7,5,0,3,19.2,5,0,0,4.1,237,1364.39,1,1,1,1
ORD001249,17641,1715,2024-02-22 00:00:00,295.69,2,Fashion,15.0,COD,Delhi,Rural,10,5,0,5,0.5,34.4,755,61,0.0808,1,6,1,0,4,211.6,3,0,0,3.09,1400,295.69,1,0,1,1
ORD001250,10125,1649,2024-02-22 01:00:00,1292.22,2,Footwear,18.6,COD,Karnataka,Urban,6,2,0,4,0.3333,13.4,713,188,0.2637,1,5,3,0,2,149.8,3,0,0,4.38,952,1292.22,0,0,1,1
ORD001251,16955,1299,2024-02-22 02:00:00,1825.27,1,Fashion,9.7,COD,Maharashtra,Urban,13,1,2,10,0.0769,113.0,761,150,0.1971,2,7,2,0,1,50.5,2,0,0,4.26,234,1825.27,0,0,1,0
ORD001252,14632,1394,2024-02-22 03:00:00,510.45,3,Home,27.8,COD,West Bengal,Semi-Urban,12,0,2,10,0.0,39.9,677,3,0.0044,4,7,3,0,2,266.0,3,0,0,4.42,1647,510.45,1,0,1,0
ORD001253,16288,1206,2024-02-22 04:00:00,1647.88,1,Electronics,6.6,COD,Delhi,Rural,9,3,1,5,0.3333,13.2,767,187,0.2438,2,7,6,0,1,56.2,4,0,0,4.35,1843,1647.88,1,0,1,1
ORD001254,13596,1335,2024-02-22 05:00:00,1130.97,1,Home,22.6,COD,West Bengal,Urban,14,0,0,14,0.0,41.9,737,87,0.118,3,8,1,0,2,192.1,3,0,0,3.9,979,1130.97,0,0,1,0
ORD001255,13283,1592,2024-02-22 06:00:00,2861.37,2,Home,18.0,UPI,Delhi,Urban,8,1,0,7,0.125,20.8,786,28,0.0356,2,3,4,0,3,388.3,7,0,1,4.18,299,0.0,0,1,0,0
ORD001256,16168,1729,2024-02-22 07:00:00,656.47,1,Fashion,4.4,COD,Delhi,Semi-Urban,11,3,0,8,0.2727,1.5,720,143,0.1986,2,5,3,0,6,328.6,4,0,0,4.68,1546,656.47,1,0,0,1
ORD001257,11603,1513,2024-02-22 08:00:00,5940.76,1,Electronics,10.3,UPI,Karnataka,Rural,10,0,3,7,0.0,31.8,738,50,0.0678,1,7,2,0,1,24.3,2,0,1,4.07,171,0.0,0,0,0,0
ORD001258,17561,1177,2024-02-22 09:00:00,261.26,3,Footwear,11.5,UPI,West Bengal,Rural,7,0,0,7,0.0,12.7,760,227,0.2987,1,4,5,0,4,182.4,2,0,0,4.62,293,0.0,1,0,0,0
ORD001259,10066,1395,2024-02-22 10:00:00,899.91,4,Home,11.0,COD,Maharashtra,Urban,8,1,0,7,0.125,32.3,718,37,0.0515,4,7,2,0,3,45.8,4,0,0,3.47,1820,899.91,0,0,0,1
ORD001260,10232,1370,2024-02-22 11:00:00,395.78,2,Footwear,9.0,COD,West Bengal,Semi-Urban,7,0,0,7,0.0,15.9,700,39,0.0557,3,9,3,0,4,101.9,4,0,0,4.39,1691,395.78,0,0,0,0
ORD001261,12156,1790,2024-02-22 12:00:00,3329.68,2,Electronics,23.0,COD,Delhi,Semi-Urban,9,1,0,8,0.1111,8.4,743,39,0.0525,3,7,6,0,3,315.8,1,0,0,3.91,163,3329.68,0,1,0,0
ORD001262,11169,1657,2024-02-22 13:00:00,937.28,1,Electronics,4.3,Credit Card,Maharashtra,Urban,15,1,1,13,0.0667,8.7,768,110,0.1432,3,8,2,0,7,99.4,1,0,0,3.99,1912,0.0,1,1,0,0
ORD001263,12158,1317,2024-02-22 14:00:00,989.29,1,Fashion,4.7,Wallet,Karnataka,Urban,14,0,1,13,0.0,4.9,749,93,0.1242,3,7,1,0,3,103.2,5,0,0,4.09,933,0.0,0,0,0,0
ORD001264,16371,1735,2024-02-22 15:00:00,1430.73,2,Beauty,28.0,COD,Maharashtra,Semi-Urban,14,3,1,10,0.2143,55.7,779,93,0.1194,4,9,1,0,4,219.1,3,0,0,3.6,655,1430.73,0,0,0,0
ORD001265,14206,1368,2024-02-22 16:00:00,1093.48,1,Fashion,24.1,COD,Maharashtra,Urban,9,1,1,7,0.1111,76.7,742,38,0.0512,5,14,2,0,4,226.1,5,0,0,4.37,1894,1093.48,0,0,0,1
ORD001266,11493,1383,2024-02-22 17:00:00,767.96,1,Footwear,19.4,COD,West Bengal,Urban,6,0,1,5,0.0,30.2,699,229,0.3276,1,6,2,0,4,430.8,4,0,0,4.1,36,767.96,0,0,0,1
ORD001267,16177,1061,2024-02-22 18:00:00,515.95,1,Fashion,16.6,COD,Delhi,Urban,9,3,0,6,0.3333,2.0,757,110,0.1453,2,8,2,0,2,23.1,2,0,0,4.15,1671,515.95,0,1,0,1
ORD001268,14718,1504,2024-02-22 19:00:00,1213.31,2,Electronics,7.2,UPI,Delhi,Semi-Urban,9,0,0,9,0.0,16.7,719,96,0.1335,2,7,2,0,3,273.2,3,0,1,4.1,1546,0.0,1,1,0,0
ORD001269,17943,1238,2024-02-22 20:00:00,1376.5,1,Home,9.5,Wallet,Delhi,Urban,16,0,1,15,0.0,2.0,733,184,0.251,3,10,4,0,4,179.5,3,0,0,3.97,1082,0.0,0,0,0,0
ORD001270,14007,1194,2024-02-22 21:00:00,1664.41,2,Beauty,22.6,Debit Card,Bihar,Rural,5,1,2,2,0.2,9.4,769,203,0.264,2,13,7,0,4,59.8,3,0,0,4.04,380,0.0,1,0,0,1
ORD001271,17536,1677,2024-02-22 22:00:00,3455.2,1,Electronics,16.9,UPI,Karnataka,Urban,9,0,1,8,0.0,1.0,733,82,0.1119,3,5,1,0,1,46.7,4,0,0,4.26,1143,0.0,0,2,1,0
ORD001272,16891,1221,2024-02-22 23:00:00,297.6,1,Home,8.3,COD,West Bengal,Urban,10,0,0,10,0.0,134.9,738,52,0.0705,1,7,2,0,5,269.7,5,0,0,3.68,1651,297.6,0,0,1,0
ORD001273,16738,1060,2024-02-23 00:00:00,1052.97,1,Footwear,10.0,COD,Delhi,Rural,7,0,0,7,0.0,13.9,797,92,0.1154,0,3,4,0,5,104.1,2,0,0,3.58,41,1052.97,0,2,1,1
ORD001274,17721,1128,2024-02-23 01:00:00,2241.82,1,Footwear,12.2,UPI,Maharashtra,Semi-Urban,11,1,1,9,0.0909,8.1,742,33,0.0445,1,7,2,1,2,66.8,6,0,0,4.44,732,0.0,0,0,1,0
ORD001275,12472,1684,2024-02-23 02:00:00,1017.69,3,Footwear,16.6,UPI,Bihar,Urban,10,1,0,9,0.1,2.1,720,40,0.0556,3,6,4,1,4,19.6,3,0,1,4.44,1538,0.0,0,1,1,0
ORD001276,12660,1155,2024-02-23 03:00:00,269.64,1,Fashion,5.9,COD,Karnataka,Rural,10,3,0,7,0.3,3.9,770,96,0.1247,2,2,2,0,5,367.0,7,0,0,4.51,1325,269.64,2,1,1,1
ORD001277,15637,1377,2024-02-23 04:00:00,505.41,1,Footwear,2.0,COD,Delhi,Semi-Urban,5,0,0,5,0.0,6.5,723,77,0.1065,3,10,2,0,4,105.8,2,0,0,4.34,941,505.41,1,0,1,1
ORD001278,12739,1621,2024-02-23 05:00:00,1335.61,1,Footwear,12.7,UPI,Bihar,Semi-Urban,5,1,0,4,0.2,14.7,744,148,0.1989,1,9,2,0,7,183.5,3,0,0,4.42,537,0.0,0,0,1,0
ORD001279,15401,1780,2024-02-23 06:00:00,1306.78,1,Fashion,19.3,UPI,Karnataka,Rural,12,1,1,10,0.0833,3.7,712,33,0.0463,5,8,5,0,1,183.4,3,0,0,4.13,811,0.0,0,0,0,1
ORD001280,17487,1789,2024-02-23 07:00:00,1641.74,1,Home,12.0,COD,Maharashtra,Urban,10,0,4,6,0.0,2.5,772,53,0.0687,1,3,3,0,2,84.1,2,0,0,4.37,1031,1641.74,0,0,0,1
ORD001281,11761,1585,2024-02-23 08:00:00,686.35,1,Electronics,11.9,UPI,Bihar,Urban,8,2,0,6,0.25,28.3,793,90,0.1135,3,7,4,0,3,125.7,5,0,0,4.24,105,0.0,1,0,0,0
ORD001282,13514,1436,2024-02-23 09:00:00,1281.68,4,Beauty,10.4,COD,West Bengal,Semi-Urban,8,1,0,7,0.125,22.5,750,7,0.0093,3,5,2,0,4,100.9,1,0,0,4.18,753,1281.68,0,0,0,1
ORD001283,11975,1206,2024-02-23 10:00:00,621.72,2,Footwear,9.7,COD,Karnataka,Urban,11,2,2,7,0.1818,5.1,772,49,0.0635,1,7,1,0,4,104.5,3,0,0,3.76,1828,621.72,0,0,0,0
ORD001284,12362,1387,2024-02-23 11:00:00,1281.74,1,Footwear,14.1,Debit Card,Bihar,Rural,17,0,0,17,0.0,17.8,683,82,0.1201,4,10,3,0,3,131.2,3,0,1,4.01,1211,0.0,0,0,0,1
ORD001285,10876,1479,2024-02-23 12:00:00,1132.21,1,Footwear,6.5,UPI,Bihar,Urban,10,1,5,4,0.1,6.7,715,36,0.0503,1,6,3,0,3,59.6,3,0,0,4.16,272,0.0,0,1,0,0
ORD001286,16085,1790,2024-02-23 13:00:00,670.14,1,Fashion,17.6,COD,Karnataka,Urban,11,2,2,7,0.1818,2.2,743,133,0.179,2,5,2,0,3,136.1,5,0,0,4.66,1716,670.14,0,0,0,0
ORD001287,13812,1339,2024-02-23 14:00:00,2793.11,1,Fashion,25.2,UPI,Bihar,Urban,11,0,1,10,0.0,31.5,745,39,0.0523,1,11,2,0,5,66.0,3,0,0,4.85,863,0.0,1,0,0,1
ORD001288,13448,1339,2024-02-23 15:00:00,394.11,2,Fashion,13.9,COD,Bihar,Semi-Urban,17,4,0,13,0.2353,18.7,743,14,0.0188,1,9,1,0,2,234.6,3,0,0,4.07,51,394.11,0,0,0,0
ORD001289,11312,1203,2024-02-23 16:00:00,1007.3,3,Beauty,25.7,COD,Karnataka,Urban,9,2,1,6,0.2222,23.1,706,51,0.0722,0,5,4,0,2,198.2,5,0,0,4.67,1309,1007.3,0,1,0,0
ORD001290,11460,1160,2024-02-23 17:00:00,661.33,1,Electronics,14.7,COD,Maharashtra,Urban,4,0,1,3,0.0,4.1,776,27,0.0348,0,4,1,0,3,53.6,4,0,0,4.68,814,661.33,0,1,0,0
ORD001291,12709,1539,2024-02-23 18:00:00,3296.19,2,Footwear,2.5,Credit Card,West Bengal,Rural,4,0,1,3,0.0,34.8,752,79,0.1051,0,7,3,0,4,70.8,2,0,0,5.0,1615,0.0,0,0,0,0
ORD001292,12324,1391,2024-02-23 19:00:00,1570.33,1,Home,11.9,COD,Karnataka,Rural,8,1,1,6,0.125,36.6,744,27,0.0363,1,6,5,0,2,101.7,5,0,0,4.64,1376,1570.33,0,0,0,0
ORD001293,11733,1768,2024-02-23 20:00:00,742.79,1,Footwear,8.3,UPI,Delhi,Urban,12,0,0,12,0.0,17.3,757,175,0.2312,3,7,3,0,4,38.1,1,0,0,3.98,1706,0.0,1,0,0,0
ORD001294,11605,1676,2024-02-23 21:00:00,927.2,1,Footwear,33.1,COD,Bihar,Urban,16,0,1,15,0.0,50.4,738,74,0.1003,0,7,5,0,4,303.3,1,0,0,3.82,273,927.2,0,0,0,1
ORD001295,15622,1574,2024-02-23 22:00:00,3350.13,1,Footwear,0.3,COD,West Bengal,Urban,10,1,0,9,0.1,120.6,763,160,0.2097,1,4,1,0,1,84.0,6,0,0,3.88,1793,3350.13,0,0,1,0
ORD001296,16767,1533,2024-02-23 23:00:00,621.56,3,Footwear,17.8,Debit Card,West Bengal,Rural,9,0,0,9,0.0,14.4,767,131,0.1708,2,7,3,0,4,302.7,1,0,0,4.12,230,0.0,0,0,1,1
ORD001297,12563,1069,2024-02-24 00:00:00,380.44,1,Electronics,29.0,COD,Karnataka,Semi-Urban,8,0,1,7,0.0,29.7,820,68,0.0829,1,8,2,0,2,97.6,3,1,0,3.86,134,380.44,0,0,1,1
ORD001298,13421,1404,2024-02-24 01:00:00,1305.84,1,Home,10.4,COD,Delhi,Semi-Urban,8,0,0,8,0.0,0.5,747,131,0.1754,3,6,4,0,4,78.4,4,1,0,3.61,1472,1305.84,0,0,1,0
ORD001299,16986,1607,2024-02-24 02:00:00,1323.7,4,Fashion,5.5,COD,Delhi,Rural,8,1,0,7,0.125,1.8,718,68,0.0947,1,3,4,0,1,206.2,4,1,0,4.02,1369,1323.7,0,0,1,0
ORD001300,13517,1674,2024-02-24 03:00:00,1635.36,3,Home,18.3,COD,Maharashtra,Semi-Urban,12,0,2,10,0.0,17.4,735,63,0.0857,1,7,1,0,7,144.5,5,1,0,3.45,1927,1635.36,0,1,1,0
ORD001301,17997,1590,2024-02-24 04:00:00,1641.84,2,Footwear,23.4,UPI,Delhi,Urban,11,1,3,7,0.0909,4.7,738,49,0.0664,5,7,4,0,3,125.5,2,1,0,3.82,653,0.0,0,1,1,0
ORD001302,12397,1516,2024-02-24 05:00:00,3172.97,3,Home,21.9,UPI,Karnataka,Urban,6,0,1,5,0.0,0.6,740,57,0.077,1,10,3,1,5,79.6,6,1,0,4.1,459,0.0,1,0,1,0
ORD001303,15726,1119,2024-02-24 06:00:00,391.16,1,Footwear,26.9,UPI,West Bengal,Rural,8,1,0,7,0.125,1.6,707,236,0.3338,1,8,4,0,5,52.8,2,1,0,4.66,210,0.0,1,0,0,0
ORD001304,13735,1689,2024-02-24 07:00:00,532.89,2,Home,18.2,UPI,West Bengal,Semi-Urban,9,1,0,8,0.1111,2.8,728,122,0.1676,3,7,3,1,2,54.7,5,1,0,3.97,790,0.0,0,0,0,0
ORD001305,12870,1687,2024-02-24 08:00:00,1631.61,2,Beauty,35.9,COD,Delhi,Rural,10,0,0,10,0.0,66.2,716,22,0.0307,1,4,1,0,3,303.7,6,1,0,4.7,1684,1631.61,0,0,0,1
ORD001306,11160,1216,2024-02-24 09:00:00,564.89,3,Home,3.9,COD,Bihar,Rural,9,2,0,7,0.2222,28.1,750,37,0.0493,5,11,5,0,1,49.8,3,1,0,4.12,856,564.89,0,1,0,0
ORD001307,14854,1055,2024-02-24 10:00:00,457.62,2,Fashion,9.8,Credit Card,Maharashtra,Urban,7,0,0,7,0.0,38.9,715,109,0.1524,3,4,3,0,3,58.5,4,1,0,4.33,269,0.0,0,0,0,0
ORD001308,17042,1365,2024-02-24 11:00:00,3359.36,1,Fashion,9.6,COD,Delhi,Urban,13,3,0,10,0.2308,4.7,763,76,0.0996,0,2,2,0,2,104.7,1,1,0,3.82,1011,3359.36,0,0,0,0
ORD001309,10242,1698,2024-02-24 12:00:00,414.9,2,Home,35.9,COD,Karnataka,Semi-Urban,8,1,1,6,0.125,9.8,756,170,0.2249,1,6,6,0,2,20.4,4,1,0,4.18,1782,414.9,0,0,0,0
ORD001310,12590,1503,2024-02-24 13:00:00,888.24,1,Home,31.6,COD,Maharashtra,Urban,9,0,0,9,0.0,3.0,815,126,0.1546,2,5,4,0,3,124.3,2,1,0,4.08,629,888.24,0,0,0,0
ORD001311,11063,1743,2024-02-24 14:00:00,1058.26,1,Electronics,17.3,COD,Delhi,Urban,9,0,0,9,0.0,50.7,736,73,0.0992,2,8,2,0,3,258.0,4,1,0,3.95,1655,1058.26,0,0,0,0
ORD001312,14324,1766,2024-02-24 15:00:00,2405.43,1,Home,7.8,COD,Maharashtra,Urban,6,1,0,5,0.1667,14.8,745,53,0.0711,1,4,8,0,3,341.3,4,1,0,3.68,1137,2405.43,0,0,0,0
ORD001313,12595,1454,2024-02-24 16:00:00,357.35,3,Fashion,6.6,Debit Card,Bihar,Semi-Urban,7,1,1,5,0.1429,54.1,717,91,0.1269,2,5,3,0,2,156.0,3,1,0,3.64,307,0.0,0,1,0,0
ORD001314,10919,1103,2024-02-24 17:00:00,1407.1,1,Beauty,19.8,COD,Karnataka,Rural,12,1,0,11,0.0833,25.9,771,39,0.0506,1,4,2,0,2,238.6,5,1,0,3.48,1562,1407.1,0,0,0,1
ORD001315,15342,1076,2024-02-24 18:00:00,642.76,1,Fashion,35.3,Wallet,Delhi,Urban,9,4,0,5,0.4444,61.7,713,11,0.0154,3,9,1,0,3,369.8,5,1,0,3.44,1543,0.0,2,0,0,1
ORD001316,10005,1229,2024-02-24 19:00:00,1598.09,1,Electronics,4.8,UPI,West Bengal,Semi-Urban,4,1,0,3,0.25,30.4,805,57,0.0708,4,7,4,0,2,81.5,3,1,0,5.0,1875,0.0,0,0,0,0
ORD001317,17489,1257,2024-02-24 20:00:00,636.46,4,Home,5.3,Credit Card,Karnataka,Semi-Urban,8,0,4,4,0.0,19.7,732,44,0.0601,1,7,2,0,6,59.2,3,1,0,4.25,754,0.0,1,0,0,0
ORD001318,10467,1263,2024-02-24 21:00:00,2816.88,1,Beauty,1.1,COD,Bihar,Semi-Urban,9,0,0,9,0.0,0.2,758,192,0.2533,3,5,4,0,4,170.3,6,1,0,5.0,661,2816.88,0,0,0,1
ORD001319,15851,1330,2024-02-24 22:00:00,638.69,2,Fashion,14.7,COD,Bihar,Semi-Urban,8,0,0,8,0.0,9.5,736,119,0.1617,3,8,6,0,4,93.4,7,1,0,4.18,1707,638.69,1,1,1,1
ORD001320,14170,1181,2024-02-24 23:00:00,250.34,3,Beauty,19.1,UPI,West Bengal,Urban,6,0,0,6,0.0,24.4,749,216,0.2884,1,6,2,0,1,134.7,4,1,0,4.38,1609,0.0,0,0,1,0
ORD001321,10003,1767,2024-02-25 00:00:00,683.13,1,Footwear,10.8,COD,Karnataka,Urban,12,0,1,11,0.0,136.2,726,130,0.1791,1,3,3,0,1,114.0,4,1,0,4.63,742,683.13,0,0,1,0
ORD001322,15966,1549,2024-02-25 01:00:00,937.5,1,Fashion,12.3,Debit Card,Delhi,Urban,11,4,0,7,0.3636,18.1,707,137,0.1938,2,3,5,0,3,93.1,5,1,0,4.14,1617,0.0,0,1,1,0
ORD001323,10645,1687,2024-02-25 02:00:00,2099.41,2,Footwear,2.1,COD,West Bengal,Rural,7,0,0,7,0.0,27.1,720,40,0.0556,0,4,4,0,3,115.7,2,1,0,4.19,840,2099.41,0,1,1,0
ORD001324,10117,1026,2024-02-25 03:00:00,515.4,3,Beauty,13.0,UPI,Delhi,Urban,9,1,0,8,0.1111,68.0,753,117,0.1554,4,10,5,0,2,545.1,5,1,0,3.88,1014,0.0,2,0,1,0
ORD001325,12928,1275,2024-02-25 04:00:00,521.55,2,Home,9.2,Credit Card,Maharashtra,Rural,9,2,0,7,0.2222,3.1,748,36,0.0481,1,3,2,0,1,96.9,2,1,0,3.5,493,0.0,1,0,1,0
ORD001326,15725,1651,2024-02-25 05:00:00,1951.49,1,Home,5.0,COD,Delhi,Urban,5,1,0,4,0.2,19.1,742,38,0.0512,1,5,2,0,3,28.0,2,1,0,4.22,236,1951.49,0,0,1,1
